Condition_numeric,type,condition_category,Strain,corrected_individual_rate,corrected_individual_OD,order,Species,SILVA_phylum,SILVA_class,SILVA_order,SILVA_family,SILVA_genus,phylum_color,class_color,order_color,family_color
8,pH,pH 7.4,Escherichia coli BW25113,0.477852457,1.405,83,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
3,osmolality,lowest osmolality,Escherichia coli BW25113,0.423071532,1.332,83,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
3,osmolality,lowest osmolality,Escherichia coli BW25113,0.417344725,1.305,83,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
3,osmolality,lowest osmolality,Escherichia coli BW25113,0.423612703,1.344,83,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
4,osmolality,~890 mOsm/kg,Escherichia coli BW25113,0.349880145,1.145,83,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
4,osmolality,~890 mOsm/kg,Escherichia coli BW25113,0.319656716,1.143,83,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
4,osmolality,~890 mOsm/kg,Escherichia coli BW25113,0.332457233,1.175,83,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
1,osmolality,~1170 mOsm/kg,Escherichia coli BW25113,0.299635239,1.09,83,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
1,osmolality,~1170 mOsm/kg,Escherichia coli BW25113,0.27580302,1.049,83,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
1,osmolality,~1170 mOsm/kg,Escherichia coli BW25113,0.299463196,1.104,83,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
2,osmolality,~1800 mOsm/kg,Escherichia coli BW25113,0.121240329,0.895,83,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
2,osmolality,~1800 mOsm/kg,Escherichia coli BW25113,0.138185067,0.822,83,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
2,osmolality,~1800 mOsm/kg,Escherichia coli BW25113,0.160556255,0.781,83,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
5,pH,pH 4,Escherichia coli LF82,0,0,84,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
5,pH,pH 4,Escherichia coli LF82,0,0,84,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
5,pH,pH 4,Escherichia coli LF82,0,0,84,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
6,pH,pH 5.5,Escherichia coli LF82,0.092633401,0.139,84,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
6,pH,pH 5.5,Escherichia coli LF82,0.12172307,0.296,84,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
6,pH,pH 5.5,Escherichia coli LF82,0.116676671,0.228,84,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
7,pH,pH 6.9,Escherichia coli LF82,0.392845029,1.238,84,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
7,pH,pH 6.9,Escherichia coli LF82,0.432225615,1.198,84,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
7,pH,pH 6.9,Escherichia coli LF82,0.456965973,1.247,84,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
8,pH,pH 7.4,Escherichia coli LF82,0.550783196,1.377,84,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
8,pH,pH 7.4,Escherichia coli LF82,0.516774814,1.331,84,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
8,pH,pH 7.4,Escherichia coli LF82,0.528733393,1.409,84,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
3,osmolality,lowest osmolality,Escherichia coli LF82,0.341733769,1.167,84,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
3,osmolality,lowest osmolality,Escherichia coli LF82,0.338408378,1.122,84,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
3,osmolality,lowest osmolality,Escherichia coli LF82,0.350917077,1.178,84,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
4,osmolality,~890 mOsm/kg,Escherichia coli LF82,0.343575431,1.271,84,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
4,osmolality,~890 mOsm/kg,Escherichia coli LF82,0.368885066,1.304,84,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
4,osmolality,~890 mOsm/kg,Escherichia coli LF82,0.283776311,1.103,84,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
1,osmolality,~1170 mOsm/kg,Escherichia coli LF82,0.32040057,1.238,84,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
1,osmolality,~1170 mOsm/kg,Escherichia coli LF82,0.290204108,1.195,84,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
1,osmolality,~1170 mOsm/kg,Escherichia coli LF82,0.311076506,1.22,84,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
2,osmolality,~1800 mOsm/kg,Escherichia coli LF82,0.175333618,0.905,84,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
2,osmolality,~1800 mOsm/kg,Escherichia coli LF82,0.251227772,1.084,84,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
2,osmolality,~1800 mOsm/kg,Escherichia coli LF82,0.197448138,0.948,84,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
5,pH,pH 4,Escherichia coli p19A,0,0,85,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
5,pH,pH 4,Escherichia coli p19A,0,0,85,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
5,pH,pH 4,Escherichia coli p19A,0,0,85,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
6,pH,pH 5.5,Escherichia coli p19A,0.082554664,0.081,85,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
6,pH,pH 5.5,Escherichia coli p19A,0.076012576,0.082,85,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
6,pH,pH 5.5,Escherichia coli p19A,0.088135095,0.086,85,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
7,pH,pH 6.9,Escherichia coli p19A,0.23579801,0.854,85,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
7,pH,pH 6.9,Escherichia coli p19A,0.245016525,0.81,85,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
7,pH,pH 6.9,Escherichia coli p19A,0.268377344,0.841,85,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
8,pH,pH 7.4,Escherichia coli p19A,0.44939867,1.041,85,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
8,pH,pH 7.4,Escherichia coli p19A,0.403651844,0.989,85,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
8,pH,pH 7.4,Escherichia coli p19A,0.426825359,1.069,85,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
3,osmolality,lowest osmolality,Escherichia coli p19A,0.25219941,0.669,85,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
3,osmolality,lowest osmolality,Escherichia coli p19A,0.223819981,0.675,85,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
3,osmolality,lowest osmolality,Escherichia coli p19A,0.275704967,0.748,85,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
4,osmolality,~890 mOsm/kg,Escherichia coli p19A,0.195100299,0.666,85,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
4,osmolality,~890 mOsm/kg,Escherichia coli p19A,0.186096853,0.65,85,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
4,osmolality,~890 mOsm/kg,Escherichia coli p19A,0.19616132,0.7,85,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
1,osmolality,~1170 mOsm/kg,Escherichia coli p19A,0.108716864,0.584,85,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
1,osmolality,~1170 mOsm/kg,Escherichia coli p19A,0.13211297,0.652,85,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
1,osmolality,~1170 mOsm/kg,Escherichia coli p19A,0.109277623,0.568,85,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
2,osmolality,~1800 mOsm/kg,Escherichia coli p19A,0.02355276,0.286,85,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
2,osmolality,~1800 mOsm/kg,Escherichia coli p19A,0.012626754,0.169,85,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
2,osmolality,~1800 mOsm/kg,Escherichia coli p19A,0.056723758,0.54,85,Escherichia coli,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
5,pH,pH 4,Escherichia fergusonii NM84,0,0,86,Escherichia fergusonii,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
5,pH,pH 4,Escherichia fergusonii NM84,0,0,86,Escherichia fergusonii,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
5,pH,pH 4,Escherichia fergusonii NM84,0,0,86,Escherichia fergusonii,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
6,pH,pH 5.5,Escherichia fergusonii NM84,0.016006289,0.26,86,Escherichia fergusonii,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
6,pH,pH 5.5,Escherichia fergusonii NM84,0.012599021,0.212,86,Escherichia fergusonii,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
6,pH,pH 5.5,Escherichia fergusonii NM84,0.015630812,0.318,86,Escherichia fergusonii,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
7,pH,pH 6.9,Escherichia fergusonii NM84,0.502866159,1.31,86,Escherichia fergusonii,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
7,pH,pH 6.9,Escherichia fergusonii NM84,0.486912436,1.275,86,Escherichia fergusonii,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
7,pH,pH 6.9,Escherichia fergusonii NM84,0.50407362,1.304,86,Escherichia fergusonii,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
8,pH,pH 7.4,Escherichia fergusonii NM84,0.595559025,1.379,86,Escherichia fergusonii,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
8,pH,pH 7.4,Escherichia fergusonii NM84,0.572624586,1.349,86,Escherichia fergusonii,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
8,pH,pH 7.4,Escherichia fergusonii NM84,0.471595949,1.26,86,Escherichia fergusonii,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
3,osmolality,lowest osmolality,Escherichia fergusonii NM84,0.552483438,1.288,86,Escherichia fergusonii,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
3,osmolality,lowest osmolality,Escherichia fergusonii NM84,0.546974674,1.263,86,Escherichia fergusonii,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
3,osmolality,lowest osmolality,Escherichia fergusonii NM84,0.543521634,1.328,86,Escherichia fergusonii,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
4,osmolality,~890 mOsm/kg,Escherichia fergusonii NM84,0.431953649,1.284,86,Escherichia fergusonii,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
4,osmolality,~890 mOsm/kg,Escherichia fergusonii NM84,0.410807059,1.255,86,Escherichia fergusonii,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
4,osmolality,~890 mOsm/kg,Escherichia fergusonii NM84,0.437742447,1.303,86,Escherichia fergusonii,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
1,osmolality,~1170 mOsm/kg,Escherichia fergusonii NM84,0.38096734,1.243,86,Escherichia fergusonii,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
1,osmolality,~1170 mOsm/kg,Escherichia fergusonii NM84,0.365605596,1.206,86,Escherichia fergusonii,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
1,osmolality,~1170 mOsm/kg,Escherichia fergusonii NM84,0.38754677,1.252,86,Escherichia fergusonii,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
2,osmolality,~1800 mOsm/kg,Escherichia fergusonii NM84,0.243075421,1.128,86,Escherichia fergusonii,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
2,osmolality,~1800 mOsm/kg,Escherichia fergusonii NM84,0.199228246,1.064,86,Escherichia fergusonii,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
2,osmolality,~1800 mOsm/kg,Escherichia fergusonii NM84,0.204124581,0.945,86,Escherichia fergusonii,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,#d55e00,#dd7e33,#e28e4d,#e69e66
5,pH,pH 4,Klebsiella variicola NM43,0,0,87,Klebsiella variicola,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,#d55e00,#dd7e33,#e28e4d,#e69e66
5,pH,pH 4,Klebsiella variicola NM43,0,0,87,Klebsiella variicola,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,#d55e00,#dd7e33,#e28e4d,#e69e66
5,pH,pH 4,Klebsiella variicola NM43,0,0,87,Klebsiella variicola,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,#d55e00,#dd7e33,#e28e4d,#e69e66
6,pH,pH 5.5,Klebsiella variicola NM43,0.111155398,0.923,87,Klebsiella variicola,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,#d55e00,#dd7e33,#e28e4d,#e69e66
6,pH,pH 5.5,Klebsiella variicola NM43,0.255027879,0.898,87,Klebsiella variicola,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,#d55e00,#dd7e33,#e28e4d,#e69e66
6,pH,pH 5.5,Klebsiella variicola NM43,0.202622148,0.761,87,Klebsiella variicola,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,#d55e00,#dd7e33,#e28e4d,#e69e66
7,pH,pH 6.9,Klebsiella variicola NM43,0.308722023,1.461,87,Klebsiella variicola,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,#d55e00,#dd7e33,#e28e4d,#e69e66
7,pH,pH 6.9,Klebsiella variicola NM43,0.283937576,1.426,87,Klebsiella variicola,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,#d55e00,#dd7e33,#e28e4d,#e69e66
7,pH,pH 6.9,Klebsiella variicola NM43,0.310171071,1.468,87,Klebsiella variicola,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,#d55e00,#dd7e33,#e28e4d,#e69e66
8,pH,pH 7.4,Klebsiella variicola NM43,0.492961211,1.46,87,Klebsiella variicola,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,#d55e00,#dd7e33,#e28e4d,#e69e66
8,pH,pH 7.4,Klebsiella variicola NM43,0.48991819,1.57,87,Klebsiella variicola,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,#d55e00,#dd7e33,#e28e4d,#e69e66
8,pH,pH 7.4,Klebsiella variicola NM43,0.445280172,1.399,87,Klebsiella variicola,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,#d55e00,#dd7e33,#e28e4d,#e69e66
3,osmolality,lowest osmolality,Klebsiella variicola NM43,0.358394972,1.442,87,Klebsiella variicola,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,#d55e00,#dd7e33,#e28e4d,#e69e66
3,osmolality,lowest osmolality,Klebsiella variicola NM43,0.369052892,1.474,87,Klebsiella variicola,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,#d55e00,#dd7e33,#e28e4d,#e69e66
3,osmolality,lowest osmolality,Klebsiella variicola NM43,0.31752275,1.305,87,Klebsiella variicola,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,#d55e00,#dd7e33,#e28e4d,#e69e66
4,osmolality,~890 mOsm/kg,Klebsiella variicola NM43,0.293436446,1.443,87,Klebsiella variicola,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,#d55e00,#dd7e33,#e28e4d,#e69e66
4,osmolality,~890 mOsm/kg,Klebsiella variicola NM43,0.28374834,1.381,87,Klebsiella variicola,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,#d55e00,#dd7e33,#e28e4d,#e69e66
4,osmolality,~890 mOsm/kg,Klebsiella variicola NM43,0.30026453,1.319,87,Klebsiella variicola,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,#d55e00,#dd7e33,#e28e4d,#e69e66
1,osmolality,~1170 mOsm/kg,Klebsiella variicola NM43,0.253077138,1.447,87,Klebsiella variicola,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,#d55e00,#dd7e33,#e28e4d,#e69e66
1,osmolality,~1170 mOsm/kg,Klebsiella variicola NM43,0.24133958,1.426,87,Klebsiella variicola,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,#d55e00,#dd7e33,#e28e4d,#e69e66
1,osmolality,~1170 mOsm/kg,Klebsiella variicola NM43,0.255439761,1.471,87,Klebsiella variicola,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,#d55e00,#dd7e33,#e28e4d,#e69e66
